id,type,genres,average_rating,num_votes,is_adult
570,tvSeries,Drama,8.1,15,False
571,movie,"Drama,Fantasy,Mystery",6.5,47109,False
572,movie,"Drama,Fantasy,Horror",6.2,40845,False
573,movie,"Documentary,News",8.2,26473,False
574,movie,"Action,Drama,Thriller",6.4,99241,False
575,movie,Documentary,6.7,295,False
576,movie,Documentary,6.5,8726,False
577,movie,"Drama,Romance,Thriller",2.8,430,False
578,movie,"Documentary,Sport",6.5,293,False
579,movie,Documentary,7.6,6796,False
580,movie,Documentary,5.4,92,False
581,movie,Drama,6.7,72,False
582,movie,Drama,6.7,4223,False
583,movie,"Crime,Documentary,Drama",5.7,614,False
584,tvSeries,"Comedy,Family,Sport",5.3,1454,False
585,movie,"Comedy,Drama",6.1,335,False
586,movie,"Drama,Romance",5.5,10691,False
587,tvSeries,"Adventure,Animation,Comedy",7.4,991,False
588,tvSeries,"Action,Adventure,Animation",2.4,2972,False
589,tvSpecial,Music,8.4,391,False
590,movie,"Comedy,Sport",4.1,748,False
591,movie,Documentary,7.8,200,False
592,movie,Thriller,4.6,1320,False
593,movie,"Crime,Drama,Family",6.3,3978,False
594,tvMovie,Family,5.2,236,False
595,movie,Sport,5.9,658,False
596,movie,"Comedy,Drama,Music",7.2,13767,False
597,movie,"Comedy,Family,Sport",5.1,6637,False
598,movie,"Drama,Horror,Mystery",6.3,22783,False
599,movie,"Drama,Romance",4.6,2659,False
600,movie,"Action,Adventure,Animation",7.6,10825,False
601,movie,"Action,Adventure,Animation",7.8,8993,False
602,movie,"Action,Adventure,Animation",7.9,8544,False
603,tvSpecial,Comedy,7.1,1585,False
604,tvSpecial,Comedy,7.4,2016,False
605,tvSpecial,Comedy,7.7,1246,False
606,tvSeries,"Drama,Romance",5.9,42,False
607,tvSpecial,Comedy,5.5,416,False
608,tvSpecial,\N,8.7,790,False
609,movie,Documentary,7.5,526,False
610,tvSeries,"Action,Horror,Thriller",5.3,7862,False
611,tvMovie,Documentary,7.8,550,False
612,movie,"Drama,Romance",6.2,139,False
613,movie,Comedy,6.1,27274,False
614,movie,"Fantasy,Thriller",4.0,4612,False
615,movie,"Drama,Romance",4.3,2352,False
616,movie,"Comedy,Romance",6.4,2362,False
617,tvSeries,"Action,Animation,Comedy",6.4,295,False
618,tvSeries,"Action,Animation,Family",5.9,1159,False
619,movie,"Comedy,Drama,Music",7.2,7385,False
620,movie,"Biography,Documentary,Sport",8.0,158,False
621,movie,"Action,Adventure,Sci-Fi",5.3,19679,False
622,tvSeries,"Documentary,Talk-Show",7.5,1763,False
623,tvSeries,Comedy,5.9,12,False
624,tvSeries,Comedy,4.1,3650,False
625,tvSeries,Drama,7.3,16,False
626,movie,"Comedy,Drama,Mystery",6.4,11251,False
627,movie,Drama,6.9,126,False
628,movie,"Action,Drama",7.6,6985,False
629,movie,"Action,Comedy,Romance",6.6,2209,False
630,movie,"Comedy,Horror,Mystery",7.3,22141,False
631,movie,"Horror,Mystery,Thriller",6.5,3418,False
632,movie,Fantasy,4.8,604,False
633,movie,"Adventure,Comedy,Drama",4.0,391,False
634,movie,"Comedy,Drama",6.4,201746,False
635,movie,"Adventure,Comedy,Family",5.4,35362,False
636,movie,"Biography,Drama,Family",6.5,18847,False
637,movie,"Comedy,Romance",5.7,2700,False
638,movie,Documentary,6.5,228,False
639,tvMovie,"Comedy,Family,Music",6.4,1692,False
640,movie,"Documentary,Music",6.9,93,False
641,movie,"Adventure,Comedy,Family",4.0,788,False
642,movie,"Crime,Documentary",6.7,5731,False
643,tvSpecial,Comedy,8.4,7103,False
644,tvSpecial,Comedy,8.4,4946,False
645,tvSpecial,Comedy,8.2,9070,False
646,tvSpecial,Comedy,7.3,6360,False
647,short,"Documentary,Short",6.8,116,False
648,video,"Comedy,Documentary",8.6,2370,False
649,tvSpecial,"Comedy,Documentary",8.6,2915,False
650,video,"Comedy,Documentary",8.4,2197,False
651,movie,Documentary,6.3,1045,False
652,movie,"Comedy,Drama",6.2,10855,False
653,movie,"Drama,Music",7.7,127824,False
654,tvMovie,"Biography,Documentary,Family",7.6,182,False
655,tvSeries,"Drama,Sci-Fi,Thriller",6.7,5814,False
656,movie,Drama,5.9,171,False
657,movie,"Action,Adventure,Comedy",2.7,2350,False
658,movie,"Horror,Sci-Fi",6.6,285307,False
659,short,"Documentary,Short",6.4,210,False
660,movie,"Drama,Mystery,Thriller",6.7,711,False
661,movie,Comedy,5.7,3195,False
662,movie,"Adventure,Comedy,Drama",5.5,11,False
663,movie,"Comedy,Drama,Thriller",5.1,1735,False
664,movie,"Action,Comedy",5.8,332,False
665,movie,"Comedy,Drama",7.9,5613,False
666,movie,Romance,4.1,361,False
667,movie,"Action,Crime,Drama",7.1,3979,False
668,movie,Action,4.1,57,False
669,movie,"Action,Drama,History",6.9,10603,False
670,tvSeries,Thriller,7.5,4103,False
671,movie,"Action,Crime,Drama",8.5,19080,False
672,movie,"Drama,History,War",7.7,367372,False
673,movie,Documentary,6.2,33,False
674,tvMovie,"Drama,Fantasy,Mystery",7.2,115467,False
675,tvSeries,"Action,Crime,Drama",7.3,5044,False
676,movie,"Action,Adventure,Sci-Fi",7.3,639958,False
677,tvEpisode,"Comedy,Talk-Show",7.5,36,False
678,movie,"Action,Crime,Drama",2.5,2367,False
679,movie,Action,3.9,960,False
680,movie,"Crime,Drama,Mystery",6.2,5389,False
681,short,"Documentary,Short",8.0,6,False
682,tvSeries,"Action,Drama,Horror",6.4,19087,False
683,movie,Documentary,8.1,62570,False
684,movie,"Documentary,Music",7.4,5065,False
685,movie,Thriller,5.3,9153,False
686,movie,"Action,Animation,Drama",6.7,7154,False
687,movie,"Biography,Drama,Music",6.6,2856,False
688,short,Short,6.8,14,False
689,movie,"Action,Adventure,Animation",7.4,2169,False
690,movie,"Biography,Drama,Sport",6.8,25520,False
691,movie,"Comedy,Drama",6.7,575,False
692,movie,"Comedy,Romance",6.6,6312,False
693,movie,"Comedy,Crime,Drama",6.5,2968,False
694,tvSeries,Reality-TV,5.8,2107,False
695,tvSeries,"Drama,Mystery",6.3,1888,False
696,movie,"Action,Crime,Drama",6.4,60355,False
697,movie,"Action,Thriller",3.2,543,False
698,movie,"Action,Crime,Drama",5.0,973,False
699,tvSeries,"Action,Animation,Fantasy",7.6,11732,False
700,movie,"Drama,Mystery,Thriller",6.1,679,False
701,movie,"Biography,Crime,Drama",7.6,242918,False
702,tvSeries,Reality-TV,7.1,2256,False
703,movie,Drama,7.3,193267,False
704,movie,"Action,Drama,Thriller",4.6,193,False
705,movie,"Drama,Romance",7.3,15034,False
706,movie,"Comedy,Sport",5.8,14869,False
707,tvMiniSeries,Documentary,9.3,34202,False
708,movie,"Crime,Drama,Thriller",7.1,68348,False
709,movie,"Action,Comedy,Crime",6.4,76114,False
710,movie,"Drama,Romance",7.4,186357,False
711,movie,Documentary,6.3,375,False
712,tvSeries,"Action,Animation,Fantasy",7.3,1635,False
713,movie,Documentary,7.3,596,False
714,tvSpecial,"Comedy,Music",8.4,8893,False
715,tvSpecial,"Comedy,Music",8.5,7414,False
716,tvSeries,Animation,5.0,98,False
717,movie,Documentary,5.6,5166,False
718,tvShort,"Adventure,Animation,Family",4.7,195,False
719,movie,"Documentary,Drama,Romance",6.2,411,False
720,movie,"Comedy,Musical,Romance",7.1,1739,False
721,movie,"Comedy,Drama,Thriller",5.5,2169,False
722,tvMiniSeries,"Biography,Documentary,Drama",8.2,1506,False
723,movie,"Documentary,Sport",8.2,2817,False
724,movie,"Biography,Documentary,History",7.2,613,False
725,tvSeries,"Documentary,Sport",6.4,299,False
726,movie,"Action,Comedy,Drama",4.7,22451,False
727,tvEpisode,"Animation,Comedy,Drama",7.2,2016,False
728,movie,"Drama,Sci-Fi",5.0,7144,False
729,video,"Music,Short",6.3,7,False
730,movie,"Comedy,Drama,Music",6.4,348,False
731,movie,"Adventure,Animation,Comedy",6.8,192365,False
732,movie,Comedy,5.6,2670,False
733,movie,Drama,6.7,5047,False
734,tvMovie,Drama,5.8,64,False
735,movie,"Biography,Documentary,History",7.4,3398,False
736,movie,Comedy,5.6,1132,False
737,movie,"Action,Comedy,Crime",6.7,3844,False
738,movie,"Action,Biography,Crime",7.8,103546,False
739,movie,"Crime,Thriller",2.3,1338,False
740,movie,"Crime,Drama,Horror",5.5,54,False
741,short,"Drama,Short",9.8,5,False
742,tvSeries,Comedy,5.9,145,False
743,movie,Comedy,6.4,97,False
744,movie,Documentary,7.4,287,False
745,movie,Documentary,7.7,240,False
746,movie,"Action,Documentary,Drama",6.0,198,False
747,movie,"Documentary,Drama,Sport",7.2,1394,False
748,movie,Documentary,7.4,192,False
749,movie,"Action,Comedy,Crime",5.1,10393,False
750,movie,Action,5.8,398,False
751,movie,"Musical,War",6.3,566,False
752,movie,"Drama,Mystery,Thriller",5.3,5327,False
753,movie,"Comedy,Drama",5.2,744,False
754,movie,"Drama,Romance",5.4,390,False
755,video,"Action,Drama,Sport",7.0,26077,False
756,tvSeries,"Comedy,Drama,Romance",7.9,9246,False
757,tvSpecial,Comedy,5.6,123,False
758,movie,Comedy,5.6,1758,False
759,movie,"Biography,Drama",6.6,18545,False
760,tvSeries,"Documentary,Family",8.1,324,False
761,movie,Drama,5.3,431,False
762,movie,"Biography,Documentary,Drama",7.1,533,False
763,movie,"Comedy,History",5.4,465,False
764,movie,"Action,Thriller",5.9,27440,False
765,movie,Drama,5.9,871,False
766,movie,"Comedy,Drama,Romance",5.2,3994,False
767,movie,"Comedy,Romance",5.8,248,False
768,tvSeries,Documentary,6.8,890,False
769,tvEpisode,"Short,Talk-Show",8.0,76,False
770,tvEpisode,Comedy,8.2,136,False
771,tvEpisode,"Animation,Comedy",6.7,7,False
772,tvEpisode,Reality-TV,7.7,24,False
773,movie,"Crime,Documentary,History",6.5,32,False
774,movie,Comedy,4.9,779,False
775,tvEpisode,Reality-TV,7.2,17,False
776,tvEpisode,"Comedy,Drama",8.1,84,False
777,tvSeries,Action,6.7,6,False
778,movie,"Documentary,Drama",7.7,1210,False
779,tvSpecial,"Comedy,Documentary",6.3,600,False
780,movie,"Action,Crime,Drama",7.3,101789,False
781,movie,"Comedy,Romance",6.4,526,False
782,movie,"Comedy,Drama",5.9,39,False
783,tvSeries,"Drama,Romance",7.2,73284,False
784,tvSpecial,Comedy,6.5,103,False
785,movie,"Action,Fantasy,Thriller",6.3,171081,False
786,tvSeries,"Comedy,Fantasy,Romance",7.7,1634,False
787,tvEpisode,"Action,Drama,Thriller",8.5,558,False
788,tvSeries,Drama,7.9,399,False
789,movie,"Action,Crime,Drama",6.7,61237,False
790,tvEpisode,"Action,Adventure,Drama",7.3,4219,False
791,short,"Drama,Short",5.8,21,False
792,movie,Drama,6.7,882,False
793,movie,"Comedy,Family",7.1,4535,False
794,movie,Drama,6.0,130,False
795,movie,Drama,4.8,128,False
796,tvEpisode,"Action,Crime,Drama",8.6,276,False
797,movie,Documentary,7.7,348,False
798,movie,"Action,Drama,Sport",6.5,11805,False
799,short,"Drama,Family,Short",7.9,9,False
800,short,"Action,Crime,Drama",5.2,5,False
801,tvEpisode,"Action,Adventure,Animation",6.7,69,False
802,movie,Documentary,7.4,70,False
803,short,"Short,Thriller",6.8,346,False
804,tvSeries,Comedy,7.0,571,False
805,movie,Family,6.1,554,False
806,movie,Comedy,5.4,2395,False
807,movie,"Adventure,Comedy,Drama",6.7,1024,False
808,tvEpisode,Documentary,6.8,17,False
809,tvSeries,"Action,Animation,Comedy",7.7,451,False
810,movie,"Biography,Drama,Sport",7.7,1370,False
811,movie,"Action,Drama,History",5.8,1084,False
812,movie,Documentary,6.8,226,False
813,movie,"Drama,Horror,Mystery",6.5,9700,False
814,movie,Drama,6.8,308,False
815,movie,"Crime,Drama,Thriller",5.4,8862,False
816,movie,"Action,Comedy",3.6,461,False
817,movie,"Action,Drama,Thriller",4.8,486,False
818,tvEpisode,Comedy,7.5,1074,False
819,movie,Music,6.3,13,False
820,tvSeries,Comedy,7.7,1040,False
821,movie,"Drama,Music,Musical",6.4,79625,False
822,movie,Drama,7.1,52,False
823,movie,Documentary,6.0,160,False
824,tvEpisode,"Crime,Thriller",7.1,17,False
825,movie,"Action,Crime,Thriller",6.2,3012,False
826,short,"Animation,Short",6.3,44,False
827,movie,"Drama,Mystery",7.5,51792,False
828,movie,Drama,5.5,551,False
829,movie,Drama,6.1,2590,False
830,movie,"Action,Thriller",5.2,10597,False
831,movie,"Crime,Drama,Mystery",6.1,8940,False
832,movie,"Drama,Romance",6.4,5896,False
833,movie,"Action,Crime,Thriller",5.8,1674,False
834,movie,Drama,6.9,246,False
835,movie,"Drama,Romance",5.3,19001,False
836,movie,Comedy,6.2,3579,False
837,movie,"Drama,Mystery,Thriller",5.4,869,False
838,movie,"Comedy,Drama,Thriller",5.4,1022,False
839,movie,"Horror,Sci-Fi,Thriller",3.7,9393,False
840,movie,"Drama,Horror,Thriller",5.1,7369,False
841,tvSeries,"Action,Animation,Drama",6.2,482,False
842,movie,"Crime,Drama",7.6,3686,False
843,movie,"Drama,Mystery,Romance",7.7,1051,False
844,movie,Drama,4.2,849,False
845,tvEpisode,Reality-TV,4.8,5,False
846,movie,"Drama,Thriller",6.8,23551,False
847,tvSeries,"Crime,Drama,Thriller",8.2,13862,False
848,movie,Documentary,6.2,689,False
849,movie,"Drama,Horror,Mystery",5.9,27568,False
850,video,"Comedy,Family",4.7,431,False
851,tvMovie,"Drama,History,War",7.5,78,False
852,movie,"Drama,War",6.9,39650,False
853,tvSeries,"Comedy,Romance",7.0,97,False
854,movie,Documentary,7.8,28,False
855,tvEpisode,"Adventure,Drama,Family",5.6,3048,False
856,movie,"Comedy,Romance",6.5,46543,False
857,movie,"Comedy,Drama,Romance",7.2,794,False
858,movie,Comedy,5.8,4478,False
859,movie,"Fantasy,Mystery,Thriller",6.0,85,False
860,movie,"Horror,Thriller",6.6,71577,False
861,tvSeries,"Crime,Drama,Thriller",6.9,569,False
862,short,"Animation,Drama,Family",6.5,1693,False
863,movie,Documentary,7.3,1926,False
864,movie,"Comedy,Drama",3.6,37,False
865,tvEpisode,"Drama,Horror,Sci-Fi",7.5,3259,False
866,tvEpisode,Talk-Show,8.2,42,False
867,tvSeries,Documentary,7.0,580,False
868,movie,"Crime,Thriller",6.5,2175,False
869,tvSeries,"Animation,Family",5.6,142,False
870,movie,Drama,6.3,165,False
871,movie,Documentary,7.5,41,False
872,tvMiniSeries,"Crime,Documentary,Mystery",7.1,1724,False
873,short,"Action,Adventure,Animation",7.0,561,False
874,movie,"Drama,Romance",7.2,117883,False
875,tvSeries,"Animation,Drama,Music",7.9,1556,False
876,movie,Horror,7.4,169852,False
877,movie,"Comedy,Drama",6.7,9361,False
878,movie,"Adventure,Drama,Sci-Fi",6.0,44050,False
879,movie,"Comedy,Western",5.5,20350,False
880,movie,Documentary,6.1,309,False
881,tvSeries,"Crime,Drama,Mystery",7.1,2276,False
882,movie,"Horror,Mystery,Thriller",6.2,80032,False
883,tvEpisode,Comedy,7.6,54,False
884,tvEpisode,"Action,Drama",8.0,21,False
885,movie,"Action,Adventure,Thriller",8.0,586747,False
886,movie,"Action,Crime,Thriller",6.0,319,False
887,movie,"Crime,Documentary,Drama",6.1,5028,False
888,movie,Drama,8.0,45727,False
889,movie,"Biography,Crime,Drama",8.1,848396,False
890,movie,"Documentary,Drama,History",6.8,544,False
891,movie,"Action,Comedy,Drama",5.8,5553,False
892,movie,"Action,Adventure,Animation",4.3,14169,False
893,movie,Documentary,6.3,565,False
894,movie,"Adventure,Crime,Thriller",4.2,2067,False
895,tvSpecial,Comedy,6.0,648,False
896,tvSeries,"Action,Animation,Comedy",7.6,1652,False
897,movie,Documentary,7.9,132,False
898,movie,"Drama,Family",7.8,630,False
899,movie,"Drama,Music,Romance",6.7,19172,False
900,movie,"Drama,Romance",5.6,2643,False
901,movie,Comedy,4.2,97,False
902,movie,Drama,4.0,7,False
903,movie,"Comedy,Romance",4.7,2927,False
904,movie,"Drama,Romance",6.6,14597,False
905,movie,"Comedy,Drama",7.0,5496,False
906,movie,"Comedy,Drama,Fantasy",6.6,5765,False
907,tvSeries,"Drama,Fantasy,Horror",6.5,7382,False
908,tvSeries,Comedy,6.1,3202,False
909,movie,"Comedy,Drama,Family",7.3,9262,False
910,movie,"Comedy,Drama,Music",4.7,2772,False
911,movie,"Documentary,Family",7.0,41,False
912,movie,Drama,5.6,514,False
913,movie,"Biography,Drama,History",6.4,12290,False
914,movie,"Action,Crime,Drama",6.8,231579,False
915,tvEpisode,"Comedy,Talk-Show",7.6,32,False
916,tvSeries,"Drama,History",7.8,2678,False
917,movie,"Adventure,Comedy,Family",6.6,434038,False
918,movie,"Action,Adventure,Comedy",5.5,177418,False
919,movie,"Action,Adventure,Comedy",4.9,121719,False
920,movie,"Animation,Family,Musical",6.9,17046,False
921,movie,"Comedy,Drama",5.4,4947,False
922,movie,"Comedy,Drama,Romance",7.2,132902,False
923,tvSeries,Reality-TV,3.7,478,False
924,movie,Documentary,8.1,4545,False
925,movie,"Action,Biography,Crime",6.8,3530,False
926,tvSeries,"Documentary,Reality-TV",8.1,4102,False
927,tvSeries,Reality-TV,7.4,146,False
928,tvEpisode,"Comedy,Family,Sport",6.4,16,False
929,tvSeries,"Comedy,Romance",7.4,3092,False
930,movie,"Adventure,Comedy,Drama",7.3,199217,False
931,tvSeries,Documentary,8.3,1597,False
932,tvSeries,Documentary,7.2,2352,False
933,tvSpecial,Comedy,7.0,2202,False
934,movie,"Action,Adventure,Comedy",6.0,49368,False
935,movie,"Horror,Mystery,Thriller",5.0,64195,False
936,movie,"Adventure,Animation,Fantasy",5.7,135,False
937,movie,Comedy,4.7,93,False
938,movie,"Adventure,Animation,Comedy",5.7,86822,False
939,tvMovie,"Animation,Family",5.3,22,False
940,movie,Comedy,5.0,201,False
941,tvSeries,Drama,7.9,304,False
942,movie,"Fantasy,Horror,Thriller",6.6,88644,False
943,tvEpisode,"Comedy,Drama",7.1,31,False
944,tvMovie,Documentary,6.3,482,False
945,movie,"Adventure,Animation,Drama",6.5,1884,False
946,movie,"Action,Drama",2.9,1278,False
947,movie,"Action,Drama,War",7.3,1528,False
948,movie,"Adventure,Family,Fantasy",6.9,41798,False
949,movie,"Drama,Mystery,Romance",6.3,70024,False
950,tvSeries,"Drama,Romance",7.7,801,False
951,movie,"Comedy,Drama",6.5,4151,False
952,tvEpisode,Sci-Fi,9.0,9,False
953,tvEpisode,Documentary,7.1,169,False
954,movie,Documentary,5.7,1036,False
955,tvSpecial,Comedy,6.5,1446,False
956,tvSpecial,Comedy,6.6,1613,False
957,tvSpecial,Comedy,5.9,1615,False
958,tvSpecial,Comedy,6.6,6267,False
959,tvSpecial,"Comedy,Documentary",6.3,1802,False
960,movie,"Comedy,Romance",4.3,1533,False
961,tvSpecial,Comedy,6.4,834,False
962,movie,"Biography,Drama",6.9,13841,False
963,movie,"Drama,Family,Romance",5.8,1283,False
964,movie,"Comedy,Drama,Romance",5.7,10107,False
965,movie,Comedy,5.1,736,False
966,tvMovie,Romance,4.4,5187,False
967,tvMovie,Romance,5.2,1192,False
968,tvMovie,"Drama,Romance",5.1,3818,False
969,movie,"Comedy,Family",5.4,44769,False
970,movie,"Adventure,Comedy,Drama",7.3,70068,False
971,movie,"Comedy,Drama",5.1,1031,False
972,movie,"Crime,Thriller",7.2,3435,False
973,movie,"Comedy,Drama,Romance",6.8,8797,False
974,movie,"Comedy,Drama,Romance",8.3,11736,False
975,movie,"Action,Adventure,Drama",6.5,2607,False
976,movie,"Comedy,Drama,Romance",6.2,1380,False
977,tvSeries,"Comedy,Romance",7.3,2705,False
978,movie,"Drama,Horror,Mystery",6.0,46289,False
979,movie,"Action,Adventure,Fantasy",5.8,43542,False
980,movie,"Drama,Thriller",6.0,790,False
981,movie,"Crime,Drama,Sci-Fi",6.2,1320,False
982,movie,"Crime,Drama",8.6,706004,False
983,movie,Documentary,6.4,1155,False
984,movie,"Crime,Drama,Thriller",5.5,1974,False
985,movie,Drama,6.5,2074,False
986,movie,Documentary,6.2,92,False
987,movie,"Action,Adventure,Fantasy",5.8,272001,False
988,tvMovie,"Action,Adventure,Drama",5.5,396,False
989,movie,"Action,Crime,Drama",5.8,4975,False
990,movie,"Action,Crime,Thriller",5.9,2672,False
991,movie,"Comedy,Drama,Fantasy",6.4,308491,False
992,movie,"Horror,Thriller",5.1,7029,False
993,movie,Documentary,7.5,676,False
994,movie,"Action,Drama,Thriller",5.7,21797,False
995,movie,"Drama,Thriller",6.3,2116,False
996,movie,"Crime,Drama,Mystery",6.2,21719,False
997,movie,"Action,Drama,Mystery",7.4,346696,False
998,movie,Drama,6.7,27939,False
999,movie,"Adventure,Animation,Comedy",6.9,208074,False
1000,movie,"Adventure,Animation,Comedy",6.4,92183,False
1001,movie,"Action,Horror,Sci-Fi",7.0,375393,False
1002,tvEpisode,"Comedy,Talk-Show",6.3,100,False
1003,movie,"Biography,Drama,Sport",7.3,130897,False
1004,tvSeries,Documentary,7.1,54,False
1005,tvMiniSeries,"Crime,Drama,Thriller",8.0,3167,False
1006,movie,"Action,Crime,Drama",6.1,34819,False
1007,movie,"Action,Comedy,Crime",4.6,11275,False
1008,movie,"Action,Comedy,Crime",5.1,12022,False
1009,movie,Documentary,5.7,320,False
1010,movie,Comedy,4.4,596,False
1011,movie,"Crime,Drama,Romance",4.8,2470,False
1012,tvSeries,"Crime,Documentary",8.0,1007,False
1013,movie,Drama,6.2,46,False
1014,movie,"Action,Crime,Thriller",5.3,174,False
1015,tvSpecial,Comedy,6.8,927,False
1016,tvSpecial,Comedy,7.2,426,False
1017,movie,"Comedy,Drama,Fantasy",4.0,130,False
1018,tvMiniSeries,"Crime,Drama,Mystery",6.8,14576,False
